,sentence,word_labels
64,"Konnex Shelving Set - Floor Standing : 6 mm thick HPL (High Pressure Laminate) panels, mitred and glued with a high performance adhesive in white","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
65,"Agatha Suspension Light - Ball E27: x 6 (suitable for conventional bulbs and LED bulbs, dimmable depending on the existing dimming system installed)","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
66,"Link Small Suspension Light wood veneer in several different colours / canopy, metal structure and cable: available in Matt Black (BK), Matt White (WH) or Nickel (NI). Please kindly refer to the","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
67,"Pod Medium Suspension Light The UK delivery charge for this product is based on order value, including free delivery for orders above certain values. You can check these charges at the Shopping Cart or Checkout.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
68,Easy Peasy Table Light 1x LED 2700 K - 4.5W / 500 Im - 500 mA - CR 90 - MacAdam 3-Step,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
69,"Jefferson Suspension Light The UK delivery charge for this product is based on order value, including free delivery for orders above certain values. You can check these charges at the Shopping Cart or Checkout.","B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
70,"A-Tube Nano Duo Suspension Light The UK delivery charge for this product is based on order value, including free delivery for orders above certain values. You can check these charges at the Shopping Cart or Checkout.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
71,Nostalgia Suspension Light These products are available in various sizes with multiple finishes and materials to choose from in addition to the versions illustrated here. Please,"B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
72,Frances 2 Drawer Side Table Chiffon White Lacquered Grasscloth Free Shipping in the US. on all products | Complimentary White Glove Shipping on select products. Click here to shop those items,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
73,"Vero Mirror White Lacquer The Worlds Away Vero Mirror showcases a white lacquered resin frame designed as a rectangle. Its trellis inspired design evokes timeless comfort and is the perfect addition to any decor. Mirrors like the chic, upscale Vero Mirror from Worlds Away work beautifully in the hallway, bathroom, dining room or entryway.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
74,Jacqui 3 Drawer Side Table Chiffon White Lacquered Wood Free Shipping in the US. on all products | Complimentary White Glove Shipping on select products. Click here to shop those items,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
75,Anderson Table Lamp Antiqued Mercury Glass Mercury Glass; Nickel Plated Hardware; Requires One 120 Volt A19 Medium Base Incandescent Bulb; White Shade,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
76,"Zema Wall Art Large Natural materials meet pop art sensibilities in the graphic Zema Wall Art in Small from Made Goods. Coco beads are handwoven to create the bold black-and-white square pattern, encased in an acrylic frame for easy display.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
77,"Sea Urchin - multiple options The geometric Cedric from Made Goods offers an M.C. Escher-like piece of optical illusion in three dimensions. Because it's made of concrete, it's perfect for the garden, patio, or inside. Concrete material naturally distresses and minor cracks and imperfections are to be expected.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
78,"River Cocktail Table Frost White Nito Fiber; Tapered Drum Linen Shade; Shade Diffuser Included; Requires One Type A 150 Watt Max Bulb; 3-Way Switch; Cord Length from Base: 72""","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
79,"Maren 2 Branch Object Black Burnt Wood The Maren 2 Branch Object in Bleached Wood from Made Goods features sections of liana wood vines vertically encased in resin. Simple, organic, and modern, the Maren is the ideal decorative object for shelving, tabletops, and desktops alike.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
80,Tricia Chandelier Glossy Opal Composite; Metal; Ricestone; Steel; Lighting: Max Wattage: 60; Voltage: 110-120v; Suggested Bulb Type: G16.5; Rating: Damp; ROHS: Yes; Socket: 8; Type B-E12; Cord: Clear/Silver; SVT; Length: 7 FT,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
81,Tyson Floor Lamp White and Antique Brass Leather; Marble; Metal; Steel; Lighting: Max Wattage: 8; Voltage: 110-120v; Suggested Bulb Type: LED Only; Rating: Indoor Only; ROHS: Yes; Socket: 1; Type A-E26; Switch: On/Off Rocker; On Line; Black; Cord: Black Cloth; SPT-2; Length: 8 FT,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
82,"Liora Mirror Light Mix Coco Beads 100% Performance Polyester; Solid Banak / 31"" High x 46"" Wide x 40"" Deep; Weight: 119.05 lbs - $1,399.00","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
83,"Monette Slipcovered Swivel Chair Coffee Linen Set of 2: Small: 2"" High x 10"" Wide x 17"" Long; Large: 2"" High x 14"" Wide x 20"" Long","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
84,"Simena Sectional Hidden Scial Websites Link <div class=""row payments-and-notices""> <section class=""span4 footer-social""> <ul class=""unstyled clearfix""> <li><a href=""http://twitter.com/shopify"" title=""Brooklyn City Furniture on Twitter"" class=""icon-social twitter ir"">Twitter</a></li> <li><a href=""https://www.facebook.com/BrooklynCityFurniture/"" title=""Brooklyn City Furniture on Facebook"" class=""icon-social facebook ir"">Facebook</a></li> <li><a href=""http://plus.google.com/+shopify"" title=""Brooklyn City Furniture on Google+"" class=""icon-social google ir"">Google+</a></li> <li><a href=""http://www.youtube.com/user/shopify"" title=""Brooklyn City Furniture on YouTube"" class=""icon-social youtube ir"">YouTube</a></li> <li><a href=""http://vimeo.com/shopify"" title=""Brooklyn City Furniture on Vimeo"" class=""icon-social vimeo ir"">Vimeo</a></li> <li><a href=""https://www.instagram.com/cityfurnitureshop/"" title=""Brooklyn City Furniture on Instagram"" class=""icon-social instagram ir"">Instagram</a></li> <li><a href=""https://www.pinterest.com/brooklyncityfurniture/"" title=""Brooklyn City Furniture on Pinterest"" class=""icon-social pinterest ir"">Pinterest</a></li> <li><a href=""https://brooklyncityfurniture.com/blogs/news.atom"" title=""Brooklyn City Furniture news"" class=""icon-social atom ir"">Blog feed</a></li> </ul> </section> <section class=""span8 shop-notices""> Copyright &copy; 2023 Brooklyn City Furniture | <a target=""_blank"" rel=""nofollow"" href=""https://www.shopify.com/pos?utm_campaign=poweredby&amp;utm_medium=shopify&amp;utm_source=onlinestore"">POS</a> and <a target=""_blank"" rel=""nofollow"" href=""https://www.shopify.com?utm_campaign=poweredby&amp;utm_medium=shopify&amp;utm_source=onlinestore"">Ecommerce by Shopify</a> </section> </div>","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
85,"Currant Nightstand Hidden Scial Websites Link <div class=""row payments-and-notices""> <section class=""span4 footer-social""> <ul class=""unstyled clearfix""> <li><a href=""http://twitter.com/shopify"" title=""Brooklyn City Furniture on Twitter"" class=""icon-social twitter ir"">Twitter</a></li> <li><a href=""https://www.facebook.com/BrooklynCityFurniture/"" title=""Brooklyn City Furniture on Facebook"" class=""icon-social facebook ir"">Facebook</a></li> <li><a href=""http://plus.google.com/+shopify"" title=""Brooklyn City Furniture on Google+"" class=""icon-social google ir"">Google+</a></li> <li><a href=""http://www.youtube.com/user/shopify"" title=""Brooklyn City Furniture on YouTube"" class=""icon-social youtube ir"">YouTube</a></li> <li><a href=""http://vimeo.com/shopify"" title=""Brooklyn City Furniture on Vimeo"" class=""icon-social vimeo ir"">Vimeo</a></li> <li><a href=""https://www.instagram.com/cityfurnitureshop/"" title=""Brooklyn City Furniture on Instagram"" class=""icon-social instagram ir"">Instagram</a></li> <li><a href=""https://www.pinterest.com/brooklyncityfurniture/"" title=""Brooklyn City Furniture on Pinterest"" class=""icon-social pinterest ir"">Pinterest</a></li> <li><a href=""https://brooklyncityfurniture.com/blogs/news.atom"" title=""Brooklyn City Furniture news"" class=""icon-social atom ir"">Blog feed</a></li> </ul> </section> <section class=""span8 shop-notices""> Copyright &copy; 2023 Brooklyn City Furniture | <a target=""_blank"" rel=""nofollow"" href=""https://www.shopify.com/pos?utm_campaign=poweredby&amp;utm_medium=shopify&amp;utm_source=onlinestore"">POS</a> and <a target=""_blank"" rel=""nofollow"" href=""https://www.shopify.com?utm_campaign=poweredby&amp;utm_medium=shopify&amp;utm_source=onlinestore"">Ecommerce by Shopify</a> </section> </div>","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
86,"High Back Streamline Chair by Eilersen 5 year guarantee covers frame, springs and cushion filling. No guarantee is provided for fabric upholstery.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
87,Lab Light,"B-PRODUCT,I-PRODUCT"
88,Barcelona Style Chair & Ottoman Ivory/Vanilla/Off-White (Please note that we consider ivory and vanilla to be the same shade of off-white.),"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
89,Barcelona Style Ottoman,"B-PRODUCT,I-PRODUCT,I-PRODUCT"
90,Queen Mary Loveseat We're an online furniture retailer specializing in mid-century modern furniture and décor. Free shipping on all items above $500 across continental US.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
91,Boundary Drafting Chair We're an online furniture retailer specializing in mid-century modern furniture and décor. Free shipping on all items above $500 across continental US.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
92,"Pippy Oak Stool This items is made to order in our standard lead-time, if you need an expedient service please get in touch: 01482 679862","B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
93,"Pippy Oak Bench The bench comes in five sizes, so is ideal as an accompaniment for our Pippy Oak Dining Table or as a resting place for your books, magazine or hallway hats. The small sizes are such that they are perfect for the foot of a bed.","B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
94,"Byron Armchair This items is made to order in our standard lead-time, if you need an expedient service please get in touch: 01482 679862","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
95,"Byron Side Table This items is made to order in our standard lead-time, if you need an expedient service please get in touch: 01482 679862","B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
96,Stressless Leather Kit,"B-PRODUCT,I-PRODUCT,I-PRODUCT"
97,"Naturepedic Organic Pillows Fiber Filled The Chorus offers everything you need in an organic mattress at just the right price. Designed with a universal cushion-firm feel, it provides the ideal support and comfort for most...","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
98,"Naturepedic Serenade Mattress The Chorus offers everything you need in an organic mattress at just the right price. Designed with a universal cushion-firm feel, it provides the ideal support and comfort for most...","B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
99,"TY Sleep Luxury Topper Ever wake up at 3 am and just cant fall back asleep? You are not alone. Our culture is full of uncertainty, and the numbers of restless sleepers has more than doubled. From 3am to 7am you achieve the most REM sleep. This is the sleep in which we dream. Studies have proven that this sleep is essential for processing difficult emotions (such as grief), managing complicated situations, and developing creative solutions (the ones you remember in your morning shower) In other words, this sleep is essential for mental and emotional health. We have created a topper that is in a performance category of its own. The key ingredient is the micro coil base. These coils add lift to the softness for back sleepers eliminating hammocking while enhancing elasticity to reduce shoulder and hip pressure for side sleepers.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
100,"Ranger Station - Birch Bark Reed Diffuser By pressing the button “Subscribe”, you confirm that you have read and are agreeing to our","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
101,JULU IN NYC #2 - William Kesling and Julianna Lupacchino,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
102,THOMASPAUL - Octopus Vineyard Shower Curtain,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
103,Sunset Necklace,"B-PRODUCT,I-PRODUCT"
104,BED | Rose Gold Eden by Incy Interiors Lead times may apply. These are super popular and sell out prior to shipments arriving. Please,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
105,"SIDE TABLE | STOOL | painted timber log by uniqwa NOTE As this is a natural material, colour tone variances are expected. Also, due to the thickness of the timber, natural splitting will occur and form part of the natural characteristics + beauty of this product.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
106,"SIDE TABLE | Klop design by Uniqwa Handmade from remnant teak offcut, joined together giving each piece its own unique pattern while utilising teakwood with minimal waste.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
107,"COFFEE TABLE | Crabo in french oak by uniqwa Please also note it takes 7- 10 days from order date for in stock items to be dispatched, this is due to Uniqwa doing their quality control and prep work prior to delivery.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
108,"Woody Mushroom Accent Stool Woody Mushroom Stool | stools, wooden stools, teak stools, tables, side tables, small tables, wood table, wooden tables, teak tables – VAVOOM","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
109,"Nordica Writing Desk Beautifully designed by our Danish manufacturer and hand crafted from solid timber, our selection of buffets, entertainment units and side tables present a pleasing composition of surface and form with timber tonings.","B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
110,"Twist Side Table - Oak One drawer Twist side table in Classic retro design but with a contemporary TWIST. This range encompasses simple, clean, rounded lines and a complimentary balance of modern aesthetics, functionality and the beauty of European White Oak. Multiple uses for this retro side table - place one each side of your bed, beside a sofa, in your entry with a stunning vase of flowers.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
111,"Twist Dining Table 180 - Black Danish inspired classic retro design, with a contemporary TWIST 180 cm Dining Table. This range encompasses simple, clean, rounded lines and a complementary balance of modern aesthetics, functionality and the beauty and drama of stained European Oak in Black. This table will attract many wolf whistles.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
112,"Signature Hammock Our most popular hammock, the Signature is handwoven with ultra-soft yarn that's versatile, durable, and deeply comfortable. Our Triple-Weave construction combines 150,000 ultra-soft loops to cradle you weightlessly.","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
113,"Mystery Cotton Rope Hammock The cotton hammock string is a lovely size, petite but still strong/sturdy. Previously, we’d ordered 2 of the colorful small-string hammocks. We took the tags off and took them for an indoor test drive (on stands), but we noticed that the strings got caught on jewlery, etc, and we ultimately decided that they would not hold up to camping. I was so glad the mystery sale came along so we could get the cotton hammocks, because they are perfect!","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
114,Classic Double Sedona Hammock Gift Set The possibilities are endless! Our hammocks are very versatile and work in a wide range of hanging scenarios. Our suggested dimensions (listed on each product page) are meant to help you achieve maximum comfort .,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
115,Classic Double Kilauea Hammock Gift Set The possibilities are endless! Our hammocks are very versatile and work in a wide range of hanging scenarios. Our suggested dimensions (listed on each product page) are meant to help you achieve maximum comfort .,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
116,"Mini Flag Nordic matta har ritat möbler och andra produkter för ASPLUND sedan 1990. Allt ifrån pallar och stolar till speglar och mattor. Både för ASPLUNDs internationella möbelkollektioner och specialprodukter för deras butiks sortiment. Thomas Sandell är född 1959, arkitekt SIR och SAR. Ordförande i SAR, Svenska Arkitekters Riksförbund, han har genom åren mottagit en rad olika design- och arkitekturutmärkelser. Idag är Sandell en av Sveriges mest framgångsrika designer/arkitekter, med prestigefyllda uppdrag såväl i Sverige som i utlandet.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
117,"Snö A2 byrå Byrån har 2 mjukstängande lådor som är gjorda av högkvalitativ MDF, en stomme av massiv ek samt eksockel.","B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
118,Fat-Fat Tables historia började 1966 när Piero Ambrogio Busnelli teamade ihop med Cesare Cassina och startade C&B Italia. 1973 lyckas Busnelli köpa ut sin forne vapendragare Cassina och företaget döps om till B&B Italia där det andra B'et står för Banks då bankerna hjälpte till med kapital. Möbelföretaget är ett av de mest tekniskt avancerade och betydelsefulla i Europa.,"B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
119,"(MALIN+GOETZ) Lip Moisturizer är ett hudvårdsmärke grundat av Matthew Malin och Andrew Goetz i New York. De fokuserar på enkel unisex-hudvård för känslig hud och med avancerade formler och naturliga ingredienser skapar de högpresterande produkter för ansikte, kropp och hår.","B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
